movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20252006,새엄마 마지막으로 한번만 하자,SUDATU GOTOMO,2024,20250202,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20251976,MZ가 아재와의 섹스를 좋아하는 이유 무삭제판,ONKAESISUKENUKE,2022,20250202,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20251974,후배아내 명기조련시킨 과장님,YOGOSARETA TUMA,2023,20250201,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20252005,아들친구 올라탄 새엄마-다음은 네 차례야,DAIHENSIN-01,2023,20250201,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20252004,쌓인 마일리지 듬뿍 먹어준 마담,IYASIKEI-01,2023,20250201,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20252003,남편 몰래 단백질 넣어준 부장님,TIKAN-13,2023,20250201,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20251972,잊을 수 없는 미녀와 떡정,YARIHUI-07,2023,20250131,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20252002,웹캠:성욕과 물터지는 섹시한 가정부,IINARI KATEIHUNO-02,2023,20250131,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20251973,여자로 느끼게 해주는 새엄마,EROKI-03,2023,20250131,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20251971,부장님의 비서가 된 귀여운 내 아내,TORIHIKISAKINO JYOUKEN,2023,20250131,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20241417,언데드 다루는 법,Handling the undead,2024,20250122,장편,개봉,노르웨이,"드라마,공포(호러),미스터리",노르웨이,드라마
20251715,1944 레지스탕스,Saving Pushikin,2021,20250130,장편,개봉,러시아,"전쟁,액션",러시아,전쟁
20252467,자살 전 준비 운동,a pre-suicide warm-up campaign,2024,20241225,단편,기타,한국,드라마,한국,드라마
20113795,벌집의 정령,The Spirit Of The Beehive,1973,20250129,장편,개봉,스페인,드라마,스페인,드라마
20246364,그들은 피아노 연주자를 쐈다,They Shot the Piano Player,2023,20250129,장편,개봉,스페인,애니메이션,스페인,애니메이션
20051060,극장판 포켓몬스터 AG: 뮤와 파동의 용사 루카리오,Pokemon: Lucario And The Mystery Of Mew,2005,20250122,장편,개봉,일본,애니메이션,일본,애니메이션
20240855,바다 탐험대 옥토넛 어보브 앤 비욘드 : 극지방 대작전,,2024,20250127,장편,개봉,영국,애니메이션,영국,애니메이션
20244381,고스트캣 앙주,Ghost Cat Anzu,2024,20250122,장편,개봉,일본,애니메이션,일본,애니메이션
20249281,반지의 제왕: 로히림의 전쟁,The Lord of the Rings: The War of the Rohirrim,2024,20250125,장편,개봉,미국,애니메이션,미국,애니메이션
20252441,쓴, A Woman’s Life,2023,20250124,단편,기타,한국,"드라마,가족",한국,드라마
20251568,타케오의 첩,,2024,20250124,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20251585,치한-연애금지,,2024,20250124,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20251713,은혼 가시아귀편 온 씨어터,Gintama on Theater 2D: Baragaki-hen,2023,20250124,장편,개봉,일본,애니메이션,일본,애니메이션
20241110,아이유 콘서트 : 더 위닝,IU CONCERT : THE WINNING,2024,20250124,장편,개봉,한국,공연,한국,공연
20251586,몽블랑의 여자,,2024,20250124,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20251604,렌탈보이,,2024,20250124,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20252217,골 때리고 떡 때리는 그녀들: 후반,,2025,20250124,장편,개봉,한국,드라마,한국,드라마
20233218,6시간 후 너는 죽는다,You Will Die In 6 Hours,2024,20241016,장편,개봉,한국,스릴러,한국,스릴러
20236885,애니멀 킹덤,The Animal Kingdom,2023,20250122,장편,개봉,프랑스,"미스터리,판타지,드라마",프랑스,미스터리
20249647,서바이브,SURVIVE,2024,20250123,장편,개봉,"프랑스,벨기에","스릴러,액션,SF",프랑스,스릴러
20246849,엠알 나인,MR-9: Do or Die,2024,20250122,장편,개봉,미국,"범죄,액션",미국,범죄
20246330,메모리,Memory,2023,20250122,장편,개봉,미국,드라마,미국,드라마
20233213,여름이 끝날 무렵의 라트라비아타,La Traviata at the End of Summer,2023,20240911,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마
20251729,큰 사위 애정하는 장모님,,2024,20250121,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로)
20251728,돌아온 형수님,,2024,20250121,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로)
20248552,은빛살구,Silver Apricot,2024,20250115,장편,개봉,한국,드라마,한국,드라마
20236566,언니 유정,Sister Yujeong,2022,20241204,장편,개봉,한국,"가족,드라마",한국,가족
20228796,하얼빈,HARBIN,2024,20241224,장편,개봉,한국,드라마,한국,드라마
20247271,"X를 담아, 당신에게",Wicked Little Letters,2023,20241211,장편,개봉,영국,"코미디,드라마",영국,코미디
20251510,난 새엄마고 넌 내 의붓아들이야,SEIKOUNOKAIRAKU-01,2023,20250117,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20251511,엄마 친구에게 씨받는 아들,SYUKUMONO KYOKUJYO-04,2023,20250117,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20241475,에이전트 레컨,AGENT RECON,2024,20250117,장편,개봉,미국,"SF,액션",미국,SF
20248530,아침바다 갈매기는,The Land of Morning Calm,2024,20241127,장편,개봉,한국,"드라마,가족",한국,드라마
20230964,페르소나: 이상한 여자,Persona a strange girl,2023,20250115,장편,개봉,한국,드라마,한국,드라마
20236869,파문,Ripples,2023,20250115,장편,개봉,일본,드라마,일본,드라마
20251570,투 브라더스,Two Brothers ,2024,20250115,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20240880,슈퍼 엘프: 빨간모자 비밀요정,The Super Elfkins,2024,20250115,장편,개봉,독일,애니메이션,독일,애니메이션
20249892,성 베드로 대성당과 로마의 교황청 대성당들,ST. PETER’S AND THE PAPAL BASILICAS OF ROME,2016,20250115,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20244316,더 엑소시즘,The Exorcism,2024,20250115,장편,개봉,미국,공포(호러),미국,공포(호러)
20248508,노스페라투,Nosferatu,2024,20250115,장편,개봉,미국,공포(호러),미국,공포(호러)
20244796,움베르토 에코. 세계의 도서관,Umberto Eco. A Library of the World,2023,20241211,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20249504,보티첼리. 피렌체와 메디치,BOTTICELLI. FLORENCE AND THE MEDICI,2021,20240424,장편,개봉,이탈리아,다큐멘터리,이탈리아,다큐멘터리
20231415,소풍,Picnic,2024,20240207,장편,개봉,한국,드라마,한국,드라마
20246777,더 폴: 디렉터스 컷,The Fall,2024,20241225,장편,개봉,영국,"드라마,판타지",영국,드라마
20245240,상간시대,,2024,20241108,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20242368,하숙집 딸은 맛있다-상상하면 벗는다,,2024,20240816,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20241268,미안하다 사정했다,,2024,20240712,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20240132,마스크 걸-라이브 방송,마스크 걸-라이브 방송,2024,20240524,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20244167,수퍼 소닉3,Sonic the Hedgehog 3,2024,20250101,장편,개봉,미국,애니메이션,미국,애니메이션
20212352,1승,One Win,2021,20241204,장편,개봉,한국,드라마,한국,드라마
20233261,청설,Hear Me: Our Summer,2024,20241106,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마
20240239,처제의 젖은 가랑이,,2024,20250113,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240240,나눠 먹으면 더 맛있다,,2024,20250113,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20245445,가사도우미-내 남편과 자도 좋아,,2024,20241206,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20245239,기남기녀 단톡방-집밥만 먹으면 질리잖아,,2024,20241101,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20249076,착한형수,,2024,20250110,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20244462,위장부부,,2024,20241004,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20242367,몇 번을 채워도 모자란 깊은구멍,,2024,20240819,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20247027,조건섹스:라스트 원나잇,,2023,20240209,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20240058,BJ 떡방 수사대,,2024,20240524,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20241269,재벌집 여비서-고자아들을 부탁해,,2024,20240719,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20248083,원 안에 사람들,People in a circle,2024,20241214,장편,개봉,한국,드라마,한국,드라마
20247430,퍼스트레이디,THE FIRST LADY,2024,20241212,장편,개봉,한국,다큐멘터리,한국,다큐멘터리
20240236,날 홍콩 보내버린 기술,,2024,20250112,장편,개봉,한국,"코미디,성인물(에로)",한국,코미디
20249021,내 전용 여사원,,2024,20250110,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20242001,남녀 사이에 기승전결이 어딨어?,"Love : No Beginning, No End",2024,20250109,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스
20233781,미망,MIMANG,2023,20241120,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스
20249560,김재중 20주년 기념 콘서트 : 플라워 가든,Kim Jae Joong The 20th Anniversary Concert: Flower Garden,2024,20250109,장편,개봉,한국,공연,한국,공연
20245977,극장판 짱구는 못말려: 우리들의 공룡일기,Crayon Shinchan the Movie: Our Dinosaur Diary,2024,20241218,장편,개봉,일본,애니메이션,일본,애니메이션
20247574,아메바 소녀들과 학교괴담: 개교기념일,Idiot Girls and School Ghost: School Anniversary,2024,20241106,장편,개봉,한국,"코미디,공포(호러)",한국,코미디
20248144,피스 바이 피스,Piece by Piece,2024,20250108,장편,개봉,미국,애니메이션,미국,애니메이션
20248447,페라리,FERRARI,2023,20250108,장편,개봉,"미국,이탈리아,영국","드라마,액션",미국,드라마
20234758,쇼잉 업,Showing Up,2024,20250108,장편,개봉,미국,드라마,미국,드라마
20248961,사일런트 러브,Silent Love,2024,20250108,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20234696,부모 바보,Heritage,2023,20250108,장편,개봉,한국,드라마,한국,드라마
20246266,데드데드 데몬즈 디디디디 디스트럭션: 파트1,DEAD DEAD DEMONS DEDEDEDE DESTRUCTION,2024,20250108,장편,개봉,일본,애니메이션,일본,애니메이션
20240358,(여자)아이들 월드투어 [아이돌] 인 시네마,(G)I-DLE WORLD TOUR [iDOL] IN CINEMAS,2024,20250108,장편,개봉,한국,공연,한국,공연
20244912,아노라,Anora,2024,20241106,장편,개봉,미국,"드라마,코미디,멜로/로맨스",미국,드라마
20232137,"결혼, 하겠나?",Can we get married?,2021,20241023,장편,개봉,한국,코미디,한국,코미디
20246201,니코: 오로라 원정대의 모험,Niko: Beyond the Northern Lights,2024,20241225,장편,개봉,독일,애니메이션,독일,애니메이션
20240238,죽도록 하고 싶은 육덕 미시녀,,2024,20250106,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240151,스타킹 신고 유혹하는 글래머,,2024,20250106,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240108,핫바디 여무당-정기 빨린 남자들,NAZONO URANAI,2024,20250103,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240149,육덕미 넘치는 유부녀 여상사,,2024,20250103,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240109,왕가슴 섹파-밤내 뽑는 둔덕질,JKAXTUPU MONO,2023,20250103,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20247644,색귀가,,2024,20250103,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로)
20240090,새엄마 몸매가 쫄깃해,KIREINA OSIRI-05,2023,20250103,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240150,맛깔스러운 엉덩이의 도우미,,2024,20250103,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240107,내 아내와 물 한번 빼주세요,KOUKO JITUWA,2023,20250103,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20240237,예비 여동생이랑 비밀섹스,,2024,20250102,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20240148,꿀 떨어지는 돌싱녀,,2024,20250102,장편,개봉,한국,성인물(에로),한국,성인물(에로)
20246252,모든 것은 아르망에서 시작되었다,ARMAND,2024,20241225,장편,개봉,"노르웨이,네덜란드,독일,스웨덴",드라마,노르웨이,드라마
20244850,시빌 워: 분열의 시대,Civil War,2024,20241231,장편,개봉,미국,"액션,전쟁,드라마",미국,액션
20230137,"컷, 다시 갈게요",Let's again,2022,20241229,장편,개봉,한국,드라마,한국,드라마
20236087,총을 든 스님,The Monk and the Gun,2023,20250101,장편,개봉,기타,"드라마,코미디",기타,드라마
20246361,뽀로로 극장판 바닷속 대모험,Pororo movie Underwater adventure,2024,20250101,장편,개봉,한국,애니메이션,한국,애니메이션
20246135,음탕한 아내는 음란교사,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240801,음란한 가랑이 무삭제판,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20240803,유부녀의 터진 성욕 무삭제판,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20246136,섹스를 즐기는 유부녀,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20244227,새엄마의 최면술,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20248918,새엄마의 음란 위로 무삭제판,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20245237,새엄마에게 들킨 자위,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20245247,멈추지 않는 손놀림,,2023,20241231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스
20247709,욕정 터진 아줌마:아들 친구의 맛,KIREINA OSIRI-04,2023,20241227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20247687,섹시한 여주인 아이의 특별한 서비스,BIKYAKUNO ONANA-01,2023,20241227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스
20243410,남편 상사 : 아내가 접대하는 날,,2024,20241227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
20246924,마이 러브돌,My Sex Doll,2020,20241226,장편,개봉,태국,코미디,태국,코미디
20249691,잘 후리는 새엄마-벌려진 내 아랫도리,EROKI-01,2023,20241230,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20249690,여사장의 무방비한 둔덕-일단 넣고 봤다,,2023,20241230,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20249670,섹스상담-크게 세워드려요,SEIKAN KAUNSERA-03,2023,20241230,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20249671,4인용 텐트-유부녀1 남자3,,2023,20241230,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로)
20248145,대지진 20.0 ,Megaquake20.0,2024,20241219,장편,개봉,미국,드라마,미국,드라마
20246899,방콕 범죄도시  ,The Kill List,2020,20241219,장편,개봉,태국,액션,태국,액션
20246926,스틸 미씽,Still Missing,2020,20241219,장편,개봉,태국,액션,태국,액션
20246898,인비저블 캅,Invisible Cop,2020,20241219,장편,개봉,태국,액션,태국,액션
20246925,시크릿 웨폰,The Secret Weapon ,2021,20241219,장편,개봉,태국,액션,태국,액션
20249152,유혹 : 여자가 하고 싶을 때,,2024,20241220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스
